Year,Hospital,County,er_service_level_desc,type,count
2020,UCSF BENIOFF CHILDREN'S HOSPITAL OAKLAND,ALAMEDA,BASIC,ED_Visit,22698
2021,UCSF BENIOFF CHILDREN'S HOSPITAL OAKLAND,ALAMEDA,BASIC,ED_Admit,4728
2021,UCSF BENIOFF CHILDREN'S HOSPITAL OAKLAND,ALAMEDA,BASIC,ED_Visit,26503
2022,UCSF BENIOFF CHILDREN'S HOSPITAL OAKLAND,ALAMEDA,BASIC,ED_Admit,5028
2022,UCSF BENIOFF CHILDREN'S HOSPITAL OAKLAND,ALAMEDA,BASIC,ED_Visit,35062
2023,UCSF BENIOFF CHILDREN'S HOSPITAL OAKLAND,ALAMEDA,BASIC,ED_Visit,36398
2023,UCSF BENIOFF CHILDREN'S HOSPITAL OAKLAND,ALAMEDA,BASIC,ED_Admit,5076
2012,WASHINGTON HOSPITAL - FREMONT,ALAMEDA,BASIC,ED_Admit,7577
2012,WASHINGTON HOSPITAL - FREMONT,ALAMEDA,BASIC,ED_Visit,41713
2013,WASHINGTON HOSPITAL - FREMONT,ALAMEDA,BASIC,ED_Admit,7166
2013,WASHINGTON HOSPITAL - FREMONT,ALAMEDA,BASIC,ED_Visit,42158
2014,WASHINGTON HOSPITAL - FREMONT,ALAMEDA,BASIC,ED_Admit,7524
2014,WASHINGTON HOSPITAL - FREMONT,ALAMEDA,BASIC,ED_Visit,42778
2015,WASHINGTON HOSPITAL - FREMONT,ALAMEDA,BASIC,ED_Admit,7801
2015,WASHINGTON HOSPITAL - FREMONT,ALAMEDA,BASIC,ED_Visit,43007
2016,WASHINGTON HOSPITAL - FREMONT,ALAMEDA,BASIC,ED_Admit,7637
2016,WASHINGTON HOSPITAL - FREMONT,ALAMEDA,BASIC,ED_Visit,42748
2017,WASHINGTON HOSPITAL - FREMONT,ALAMEDA,BASIC,ED_Admit,9192
2017,WASHINGTON HOSPITAL - FREMONT,ALAMEDA,BASIC,ED_Visit,42541
2018,WASHINGTON HOSPITAL - FREMONT,ALAMEDA,BASIC,ED_Admit,8204
2018,WASHINGTON HOSPITAL - FREMONT,ALAMEDA,BASIC,ED_Visit,41390
2019,WASHINGTON HOSPITAL - FREMONT,ALAMEDA,BASIC,ED_Admit,8618
2019,WASHINGTON HOSPITAL - FREMONT,ALAMEDA,BASIC,ED_Visit,43573
2020,WASHINGTON HOSPITAL - FREMONT,ALAMEDA,BASIC,ED_Admit,6803
2020,WASHINGTON HOSPITAL - FREMONT,ALAMEDA,BASIC,ED_Visit,49986
2021,WASHINGTON HOSPITAL - FREMONT,ALAMEDA,BASIC,ED_Admit,6404
2021,WASHINGTON HOSPITAL - FREMONT,ALAMEDA,BASIC,ED_Visit,37111
2022,WASHINGTON HOSPITAL - FREMONT,ALAMEDA,BASIC,ED_Admit,7807
2022,WASHINGTON HOSPITAL - FREMONT,ALAMEDA,BASIC,ED_Visit,43964
2023,WASHINGTON HOSPITAL - FREMONT,ALAMEDA,BASIC,ED_Visit,45467
2023,WASHINGTON HOSPITAL - FREMONT,ALAMEDA,BASIC,ED_Admit,7887
2012,SUTTER AMADOR HOSPITAL,AMADOR,BASIC,ED_Admit,1720
2012,SUTTER AMADOR HOSPITAL,AMADOR,BASIC,ED_Visit,16815
2013,SUTTER AMADOR HOSPITAL,AMADOR,BASIC,ED_Admit,1834
2013,SUTTER AMADOR HOSPITAL,AMADOR,BASIC,ED_Visit,17696
2014,SUTTER AMADOR HOSPITAL,AMADOR,BASIC,ED_Admit,1826
2014,SUTTER AMADOR HOSPITAL,AMADOR,BASIC,ED_Visit,18813
2015,SUTTER AMADOR HOSPITAL,AMADOR,BASIC,ED_Admit,1943
2015,SUTTER AMADOR HOSPITAL,AMADOR,BASIC,ED_Visit,20422
2016,SUTTER AMADOR HOSPITAL,AMADOR,BASIC,ED_Admit,1860
2016,SUTTER AMADOR HOSPITAL,AMADOR,BASIC,ED_Visit,22002
2017,SUTTER AMADOR HOSPITAL,AMADOR,BASIC,ED_Admit,1887
2017,SUTTER AMADOR HOSPITAL,AMADOR,BASIC,ED_Visit,21986
2018,SUTTER AMADOR HOSPITAL,AMADOR,BASIC,ED_Admit,1926
2018,SUTTER AMADOR HOSPITAL,AMADOR,BASIC,ED_Visit,20806
2019,SUTTER AMADOR HOSPITAL,AMADOR,BASIC,ED_Admit,1850
2019,SUTTER AMADOR HOSPITAL,AMADOR,BASIC,ED_Visit,21488
2020,SUTTER AMADOR HOSPITAL,AMADOR,BASIC,ED_Admit,1775
2020,SUTTER AMADOR HOSPITAL,AMADOR,BASIC,ED_Visit,19628
2021,SUTTER AMADOR HOSPITAL,AMADOR,BASIC,ED_Admit,1731
2021,SUTTER AMADOR HOSPITAL,AMADOR,BASIC,ED_Visit,22161
2022,SUTTER AMADOR HOSPITAL,AMADOR,BASIC,ED_Admit,1820
2022,SUTTER AMADOR HOSPITAL,AMADOR,BASIC,ED_Visit,24996
2023,SUTTER AMADOR HOSPITAL,AMADOR,BASIC,ED_Visit,24918
2023,SUTTER AMADOR HOSPITAL,AMADOR,BASIC,ED_Admit,2016
2012,ADVENTIST HEALTH FEATHER RIVER,BUTTE,BASIC,ED_Admit,3619
2012,ADVENTIST HEALTH FEATHER RIVER,BUTTE,BASIC,ED_Visit,18781
2013,ADVENTIST HEALTH FEATHER RIVER,BUTTE,BASIC,ED_Admit,3608
2013,ADVENTIST HEALTH FEATHER RIVER,BUTTE,BASIC,ED_Visit,20190
2014,ADVENTIST HEALTH FEATHER RIVER,BUTTE,BASIC,ED_Admit,3314
2014,ADVENTIST HEALTH FEATHER RIVER,BUTTE,BASIC,ED_Visit,20682
2015,ADVENTIST HEALTH FEATHER RIVER,BUTTE,BASIC,ED_Admit,3082
2015,ADVENTIST HEALTH FEATHER RIVER,BUTTE,BASIC,ED_Visit,24864
2016,ADVENTIST HEALTH FEATHER RIVER,BUTTE,BASIC,ED_Admit,3344
2016,ADVENTIST HEALTH FEATHER RIVER,BUTTE,BASIC,ED_Visit,25555
2017,ADVENTIST HEALTH FEATHER RIVER,BUTTE,BASIC,ED_Admit,3378
2017,ADVENTIST HEALTH FEATHER RIVER,BUTTE,BASIC,ED_Visit,25296
2018,ADVENTIST HEALTH FEATHER RIVER,BUTTE,BASIC,ED_Admit,2584
2018,ADVENTIST HEALTH FEATHER RIVER,BUTTE,BASIC,ED_Visit,21891
2023,ENLOE HEALTH,BUTTE,BASIC,ED_Visit,59394
2023,ENLOE HEALTH,BUTTE,BASIC,ED_Admit,13017
2012,ENLOE MEDICAL CENTER- ESPLANADE,BUTTE,BASIC,ED_Admit,9467
2012,ENLOE MEDICAL CENTER- ESPLANADE,BUTTE,BASIC,ED_Visit,32000
2013,ENLOE MEDICAL CENTER- ESPLANADE,BUTTE,BASIC,ED_Admit,9594
2013,ENLOE MEDICAL CENTER- ESPLANADE,BUTTE,BASIC,ED_Visit,35227
2014,ENLOE MEDICAL CENTER- ESPLANADE,BUTTE,BASIC,ED_Admit,10151
2014,ENLOE MEDICAL CENTER- ESPLANADE,BUTTE,BASIC,ED_Visit,38410
2015,ENLOE MEDICAL CENTER- ESPLANADE,BUTTE,BASIC,ED_Admit,10649
2015,ENLOE MEDICAL CENTER- ESPLANADE,BUTTE,BASIC,ED_Visit,45847
2016,ENLOE MEDICAL CENTER- ESPLANADE,BUTTE,BASIC,ED_Admit,10963
2016,ENLOE MEDICAL CENTER- ESPLANADE,BUTTE,BASIC,ED_Visit,49804
2017,ENLOE MEDICAL CENTER- ESPLANADE,BUTTE,BASIC,ED_Admit,12116
2017,ENLOE MEDICAL CENTER- ESPLANADE,BUTTE,BASIC,ED_Visit,55420
2018,ENLOE MEDICAL CENTER- ESPLANADE,BUTTE,BASIC,ED_Admit,13256
2018,ENLOE MEDICAL CENTER- ESPLANADE,BUTTE,BASIC,ED_Visit,57663
2019,ENLOE MEDICAL CENTER- ESPLANADE,BUTTE,BASIC,ED_Admit,14577
2019,ENLOE MEDICAL CENTER- ESPLANADE,BUTTE,BASIC,ED_Visit,61982
2020,ENLOE MEDICAL CENTER- ESPLANADE,BUTTE,BASIC,ED_Admit,12711
2020,ENLOE MEDICAL CENTER- ESPLANADE,BUTTE,BASIC,ED_Visit,49571
2021,ENLOE MEDICAL CENTER- ESPLANADE,BUTTE,BASIC,ED_Admit,13599
2021,ENLOE MEDICAL CENTER- ESPLANADE,BUTTE,BASIC,ED_Visit,51963
2022,ENLOE MEDICAL CENTER- ESPLANADE,BUTTE,BASIC,ED_Admit,13154
2022,ENLOE MEDICAL CENTER- ESPLANADE,BUTTE,BASIC,ED_Visit,56376
2012,ORCHARD HOSPITAL,BUTTE,STANDBY,ED_Admit,459
2012,ORCHARD HOSPITAL,BUTTE,STANDBY,ED_Visit,7657
2013,ORCHARD HOSPITAL,BUTTE,STANDBY,ED_Admit,556
2013,ORCHARD HOSPITAL,BUTTE,STANDBY,ED_Visit,9050
2014,ORCHARD HOSPITAL,BUTTE,STANDBY,ED_Admit,628
2014,ORCHARD HOSPITAL,BUTTE,STANDBY,ED_Visit,9803
2015,ORCHARD HOSPITAL,BUTTE,STANDBY,ED_Admit,443
2015,ORCHARD HOSPITAL,BUTTE,STANDBY,ED_Visit,10672
2016,ORCHARD HOSPITAL,BUTTE,STANDBY,ED_Admit,399
2016,ORCHARD HOSPITAL,BUTTE,STANDBY,ED_Visit,9966
2017,ORCHARD HOSPITAL,BUTTE,STANDBY,ED_Admit,119
2017,ORCHARD HOSPITAL,BUTTE,STANDBY,ED_Visit,10713
2018,ORCHARD HOSPITAL,BUTTE,STANDBY,ED_Admit,246
2018,ORCHARD HOSPITAL,BUTTE,STANDBY,ED_Visit,10406
2019,ORCHARD HOSPITAL,BUTTE,STANDBY,ED_Admit,329
2019,ORCHARD HOSPITAL,BUTTE,STANDBY,ED_Visit,10057
2020,ORCHARD HOSPITAL,BUTTE,STANDBY,ED_Admit,237
2020,ORCHARD HOSPITAL,BUTTE,STANDBY,ED_Visit,8143
2021,ORCHARD HOSPITAL,BUTTE,STANDBY,ED_Admit,175
2021,ORCHARD HOSPITAL,BUTTE,STANDBY,ED_Visit,9092
2022,ORCHARD HOSPITAL,BUTTE,STANDBY,ED_Admit,311
2022,ORCHARD HOSPITAL,BUTTE,STANDBY,ED_Visit,10325
2023,ORCHARD HOSPITAL,BUTTE,STANDBY,ED_Visit,9934
2023,ORCHARD HOSPITAL,BUTTE,STANDBY,ED_Admit,324
2012,OROVILLE HOSPITAL,BUTTE,BASIC,ED_Admit,8534
2012,OROVILLE HOSPITAL,BUTTE,BASIC,ED_Visit,23822
2013,OROVILLE HOSPITAL,BUTTE,BASIC,ED_Admit,9235
2013,OROVILLE HOSPITAL,BUTTE,BASIC,ED_Visit,23165
2014,OROVILLE HOSPITAL,BUTTE,BASIC,ED_Admit,9753
2014,OROVILLE HOSPITAL,BUTTE,BASIC,ED_Visit,20058
2015,OROVILLE HOSPITAL,BUTTE,BASIC,ED_Admit,10545
2015,OROVILLE HOSPITAL,BUTTE,BASIC,ED_Visit,20191
2016,OROVILLE HOSPITAL,BUTTE,BASIC,ED_Admit,11057
2016,OROVILLE HOSPITAL,BUTTE,BASIC,ED_Visit,20068
2017,OROVILLE HOSPITAL,BUTTE,BASIC,ED_Admit,11511
2017,OROVILLE HOSPITAL,BUTTE,BASIC,ED_Visit,13740
2018,OROVILLE HOSPITAL,BUTTE,BASIC,ED_Admit,12066
2018,OROVILLE HOSPITAL,BUTTE,BASIC,ED_Visit,11302
2019,OROVILLE HOSPITAL,BUTTE,BASIC,ED_Admit,12302
2019,OROVILLE HOSPITAL,BUTTE,BASIC,ED_Visit,10230
2020,OROVILLE HOSPITAL,BUTTE,BASIC,ED_Admit,12047
2020,OROVILLE HOSPITAL,BUTTE,BASIC,ED_Visit,8984
2021,OROVILLE HOSPITAL,BUTTE,BASIC,ED_Admit,11613
2021,OROVILLE HOSPITAL,BUTTE,BASIC,ED_Visit,7811
2022,OROVILLE HOSPITAL,BUTTE,BASIC,ED_Admit,10054
2022,OROVILLE HOSPITAL,BUTTE,BASIC,ED_Visit,9329
2023,OROVILLE HOSPITAL,BUTTE,BASIC,ED_Visit,11444
2023,OROVILLE HOSPITAL,BUTTE,BASIC,ED_Admit,9073
2012,MARK TWAIN MEDICAL CENTER,CALAVERAS,BASIC,ED_Admit,1125
2012,MARK TWAIN MEDICAL CENTER,CALAVERAS,BASIC,ED_Visit,7650
2013,MARK TWAIN MEDICAL CENTER,CALAVERAS,BASIC,ED_Admit,1106
2013,MARK TWAIN MEDICAL CENTER,CALAVERAS,BASIC,ED_Visit,8584
2014,MARK TWAIN MEDICAL CENTER,CALAVERAS,BASIC,ED_Admit,1019
2014,MARK TWAIN MEDICAL CENTER,CALAVERAS,BASIC,ED_Visit,9744
2015,MARK TWAIN MEDICAL CENTER,CALAVERAS,BASIC,ED_Admit,874
2015,MARK TWAIN MEDICAL CENTER,CALAVERAS,BASIC,ED_Visit,11272
2016,MARK TWAIN MEDICAL CENTER,CALAVERAS,BASIC,ED_Admit,845
2016,MARK TWAIN MEDICAL CENTER,CALAVERAS,BASIC,ED_Visit,12469
2017,MARK TWAIN MEDICAL CENTER,CALAVERAS,BASIC,ED_Admit,770
2017,MARK TWAIN MEDICAL CENTER,CALAVERAS,BASIC,ED_Visit,12196
2018,MARK TWAIN MEDICAL CENTER,CALAVERAS,BASIC,ED_Admit,768
2018,MARK TWAIN MEDICAL CENTER,CALAVERAS,BASIC,ED_Visit,10856
2019,MARK TWAIN MEDICAL CENTER,CALAVERAS,BASIC,ED_Admit,827
2019,MARK TWAIN MEDICAL CENTER,CALAVERAS,BASIC,ED_Visit,10150
2020,MARK TWAIN MEDICAL CENTER,CALAVERAS,BASIC,ED_Admit,818
2020,MARK TWAIN MEDICAL CENTER,CALAVERAS,BASIC,ED_Visit,9347
2021,MARK TWAIN MEDICAL CENTER,CALAVERAS,BASIC,ED_Admit,835
2021,MARK TWAIN MEDICAL CENTER,CALAVERAS,BASIC,ED_Visit,9930
2022,MARK TWAIN MEDICAL CENTER,CALAVERAS,BASIC,ED_Admit,727
2022,MARK TWAIN MEDICAL CENTER,CALAVERAS,BASIC,ED_Visit,10190
2023,MARK TWAIN MEDICAL CENTER,CALAVERAS,BASIC,ED_Visit,9997
2023,MARK TWAIN MEDICAL CENTER,CALAVERAS,BASIC,ED_Admit,721
2012,COLUSA MEDICAL CENTER,COLUSA,STANDBY,ED_Admit,604
2012,COLUSA MEDICAL CENTER,COLUSA,STANDBY,ED_Visit,5323
2013,COLUSA MEDICAL CENTER,COLUSA,STANDBY,ED_Admit,536
2013,COLUSA MEDICAL CENTER,COLUSA,STANDBY,ED_Visit,5623
2014,COLUSA MEDICAL CENTER,COLUSA,STANDBY,ED_Admit,497
2014,COLUSA MEDICAL CENTER,COLUSA,STANDBY,ED_Visit,6489
2015,COLUSA MEDICAL CENTER,COLUSA,STANDBY,ED_Admit,440
2015,COLUSA MEDICAL CENTER,COLUSA,STANDBY,ED_Visit,6907
2016,COLUSA MEDICAL CENTER,COLUSA,STANDBY,ED_Admit,86
2016,COLUSA MEDICAL CENTER,COLUSA,STANDBY,ED_Visit,2118
2017,COLUSA MEDICAL CENTER,COLUSA,STANDBY,ED_Admit,34
2017,COLUSA MEDICAL CENTER,COLUSA,STANDBY,ED_Visit,
2018,COLUSA MEDICAL CENTER,COLUSA,STANDBY,ED_Admit,570
2018,COLUSA MEDICAL CENTER,COLUSA,STANDBY,ED_Visit,6308
2019,COLUSA MEDICAL CENTER,COLUSA,STANDBY,ED_Admit,664
2019,COLUSA MEDICAL CENTER,COLUSA,STANDBY,ED_Visit,6163
2020,COLUSA MEDICAL CENTER,COLUSA,STANDBY,ED_Admit,494
2020,COLUSA MEDICAL CENTER,COLUSA,STANDBY,ED_Visit,4397
2021,COLUSA MEDICAL CENTER,COLUSA,STANDBY,ED_Admit,516
2021,COLUSA MEDICAL CENTER,COLUSA,STANDBY,ED_Visit,4359
2022,COLUSA MEDICAL CENTER,COLUSA,STANDBY,ED_Admit,441
2022,COLUSA MEDICAL CENTER,COLUSA,STANDBY,ED_Visit,5133
2023,COLUSA MEDICAL CENTER,COLUSA,STANDBY,ED_Visit,4792
2023,COLUSA MEDICAL CENTER,COLUSA,STANDBY,ED_Admit,451
2012,CONTRA COSTA REGIONAL MEDICAL CENTER,CONTRA COSTA,BASIC,ED_Admit,5755
2012,CONTRA COSTA REGIONAL MEDICAL CENTER,CONTRA COSTA,BASIC,ED_Visit,52690
2013,CONTRA COSTA REGIONAL MEDICAL CENTER,CONTRA COSTA,BASIC,ED_Admit,6419
2013,CONTRA COSTA REGIONAL MEDICAL CENTER,CONTRA COSTA,BASIC,ED_Visit,52258
2014,CONTRA COSTA REGIONAL MEDICAL CENTER,CONTRA COSTA,BASIC,ED_Admit,6392
2014,CONTRA COSTA REGIONAL MEDICAL CENTER,CONTRA COSTA,BASIC,ED_Visit,50528
2015,CONTRA COSTA REGIONAL MEDICAL CENTER,CONTRA COSTA,BASIC,ED_Admit,5577
2015,CONTRA COSTA REGIONAL MEDICAL CENTER,CONTRA COSTA,BASIC,ED_Visit,49941
2016,CONTRA COSTA REGIONAL MEDICAL CENTER,CONTRA COSTA,BASIC,ED_Admit,5297
2016,CONTRA COSTA REGIONAL MEDICAL CENTER,CONTRA COSTA,BASIC,ED_Visit,47786
2017,CONTRA COSTA REGIONAL MEDICAL CENTER,CONTRA COSTA,BASIC,ED_Admit,4666
2017,CONTRA COSTA REGIONAL MEDICAL CENTER,CONTRA COSTA,BASIC,ED_Visit,44080
2018,CONTRA COSTA REGIONAL MEDICAL CENTER,CONTRA COSTA,BASIC,ED_Admit,4346
2018,CONTRA COSTA REGIONAL MEDICAL CENTER,CONTRA COSTA,BASIC,ED_Visit,40356
2019,CONTRA COSTA REGIONAL MEDICAL CENTER,CONTRA COSTA,BASIC,ED_Admit,4095
2019,CONTRA COSTA REGIONAL MEDICAL CENTER,CONTRA COSTA,BASIC,ED_Visit,39919
2020,CONTRA COSTA REGIONAL MEDICAL CENTER,CONTRA COSTA,BASIC,ED_Admit,3635
2020,CONTRA COSTA REGIONAL MEDICAL CENTER,CONTRA COSTA,BASIC,ED_Visit,33054
2021,CONTRA COSTA REGIONAL MEDICAL CENTER,CONTRA COSTA,BASIC,ED_Admit,4066
2021,CONTRA COSTA REGIONAL MEDICAL CENTER,CONTRA COSTA,BASIC,ED_Visit,35573
2022,CONTRA COSTA REGIONAL MEDICAL CENTER,CONTRA COSTA,BASIC,ED_Admit,5676
2022,CONTRA COSTA REGIONAL MEDICAL CENTER,CONTRA COSTA,BASIC,ED_Visit,37890
2023,CONTRA COSTA REGIONAL MEDICAL CENTER,CONTRA COSTA,BASIC,ED_Visit,35943
2023,CONTRA COSTA REGIONAL MEDICAL CENTER,CONTRA COSTA,BASIC,ED_Admit,4167
2012,DOCTORS MEDICAL CENTER - SAN PABLO,CONTRA COSTA,BASIC,ED_Admit,5487
2012,DOCTORS MEDICAL CENTER - SAN PABLO,CONTRA COSTA,BASIC,ED_Visit,39670
2013,DOCTORS MEDICAL CENTER - SAN PABLO,CONTRA COSTA,BASIC,ED_Admit,4922
2013,DOCTORS MEDICAL CENTER - SAN PABLO,CONTRA COSTA,BASIC,ED_Visit,35462
2014,DOCTORS MEDICAL CENTER - SAN PABLO,CONTRA COSTA,BASIC,ED_Admit,3310
2014,DOCTORS MEDICAL CENTER - SAN PABLO,CONTRA COSTA,BASIC,ED_Visit,32407
2015,DOCTORS MEDICAL CENTER - SAN PABLO,CONTRA COSTA,BASIC,ED_Admit,388
2015,DOCTORS MEDICAL CENTER - SAN PABLO,CONTRA COSTA,BASIC,ED_Visit,9343
2012,JOHN MUIR MEDICAL CENTER-CONCORD CAMPUS,CONTRA COSTA,BASIC,ED_Admit,6661
2012,JOHN MUIR MEDICAL CENTER-CONCORD CAMPUS,CONTRA COSTA,BASIC,ED_Visit,42763
2013,JOHN MUIR MEDICAL CENTER-CONCORD CAMPUS,CONTRA COSTA,BASIC,ED_Admit,6355
2013,JOHN MUIR MEDICAL CENTER-CONCORD CAMPUS,CONTRA COSTA,BASIC,ED_Visit,44210
2014,JOHN MUIR MEDICAL CENTER-CONCORD CAMPUS,CONTRA COSTA,BASIC,ED_Admit,6621
2014,JOHN MUIR MEDICAL CENTER-CONCORD CAMPUS,CONTRA COSTA,BASIC,ED_Visit,46126
2015,JOHN MUIR MEDICAL CENTER-CONCORD CAMPUS,CONTRA COSTA,BASIC,ED_Admit,7967
2015,JOHN MUIR MEDICAL CENTER-CONCORD CAMPUS,CONTRA COSTA,BASIC,ED_Visit,52538
2016,JOHN MUIR MEDICAL CENTER-CONCORD CAMPUS,CONTRA COSTA,BASIC,ED_Admit,7941
2016,JOHN MUIR MEDICAL CENTER-CONCORD CAMPUS,CONTRA COSTA,BASIC,ED_Visit,52425
2017,JOHN MUIR MEDICAL CENTER-CONCORD CAMPUS,CONTRA COSTA,BASIC,ED_Admit,8429
2017,JOHN MUIR MEDICAL CENTER-CONCORD CAMPUS,CONTRA COSTA,BASIC,ED_Visit,51362
2018,JOHN MUIR MEDICAL CENTER-CONCORD CAMPUS,CONTRA COSTA,BASIC,ED_Admit,8704
2018,JOHN MUIR MEDICAL CENTER-CONCORD CAMPUS,CONTRA COSTA,BASIC,ED_Visit,51009
2019,JOHN MUIR MEDICAL CENTER-CONCORD CAMPUS,CONTRA COSTA,BASIC,ED_Admit,9080
2019,JOHN MUIR MEDICAL CENTER-CONCORD CAMPUS,CONTRA COSTA,BASIC,ED_Visit,52000
2020,JOHN MUIR MEDICAL CENTER-CONCORD CAMPUS,CONTRA COSTA,BASIC,ED_Admit,7623
2020,JOHN MUIR MEDICAL CENTER-CONCORD CAMPUS,CONTRA COSTA,BASIC,ED_Visit,38473
2021,JOHN MUIR MEDICAL CENTER-CONCORD CAMPUS,CONTRA COSTA,BASIC,ED_Admit,8230
2021,JOHN MUIR MEDICAL CENTER-CONCORD CAMPUS,CONTRA COSTA,BASIC,ED_Visit,45748
2022,JOHN MUIR MEDICAL CENTER-CONCORD CAMPUS,CONTRA COSTA,BASIC,ED_Admit,8297
2022,JOHN MUIR MEDICAL CENTER-CONCORD CAMPUS,CONTRA COSTA,BASIC,ED_Visit,52369
2023,JOHN MUIR MEDICAL CENTER-CONCORD CAMPUS,CONTRA COSTA,BASIC,ED_Visit,54050
2023,JOHN MUIR MEDICAL CENTER-CONCORD CAMPUS,CONTRA COSTA,BASIC,ED_Admit,8450
2012,JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS,CONTRA COSTA,BASIC,ED_Admit,10153
2012,JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS,CONTRA COSTA,BASIC,ED_Visit,35830
2013,JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS,CONTRA COSTA,BASIC,ED_Admit,9894
2013,JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS,CONTRA COSTA,BASIC,ED_Visit,35769
2014,JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS,CONTRA COSTA,BASIC,ED_Admit,9968
2014,JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS,CONTRA COSTA,BASIC,ED_Visit,35438
2015,JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS,CONTRA COSTA,BASIC,ED_Admit,11307
2015,JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS,CONTRA COSTA,BASIC,ED_Visit,38978
2016,JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS,CONTRA COSTA,BASIC,ED_Admit,11463
2016,JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS,CONTRA COSTA,BASIC,ED_Visit,41223
2017,JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS,CONTRA COSTA,BASIC,ED_Admit,12832
2017,JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS,CONTRA COSTA,BASIC,ED_Visit,42776
2018,JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS,CONTRA COSTA,BASIC,ED_Admit,12525
2018,JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS,CONTRA COSTA,BASIC,ED_Visit,41783
2019,JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS,CONTRA COSTA,BASIC,ED_Admit,12000
2019,JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS,CONTRA COSTA,BASIC,ED_Visit,42427
2020,JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS,CONTRA COSTA,BASIC,ED_Admit,10244
2020,JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS,CONTRA COSTA,BASIC,ED_Visit,34045
2021,JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS,CONTRA COSTA,BASIC,ED_Admit,11124
2021,JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS,CONTRA COSTA,BASIC,ED_Visit,40015
2022,JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS,CONTRA COSTA,BASIC,ED_Admit,11730
2022,JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS,CONTRA COSTA,BASIC,ED_Visit,47848
2023,JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS,CONTRA COSTA,BASIC,ED_Visit,50630
2023,JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS,CONTRA COSTA,BASIC,ED_Admit,11432
2012,KAISER FOUNDATION HOSPITAL - ANTIOCH,CONTRA COSTA,BASIC,ED_Admit,4133
2012,KAISER FOUNDATION HOSPITAL - ANTIOCH,CONTRA COSTA,BASIC,ED_Visit,36745
2013,KAISER FOUNDATION HOSPITAL - ANTIOCH,CONTRA COSTA,BASIC,ED_Admit,4206
2013,KAISER FOUNDATION HOSPITAL - ANTIOCH,CONTRA COSTA,BASIC,ED_Visit,38639
2014,KAISER FOUNDATION HOSPITAL - ANTIOCH,CONTRA COSTA,BASIC,ED_Admit,3959
2014,KAISER FOUNDATION HOSPITAL - ANTIOCH,CONTRA COSTA,BASIC,ED_Visit,41963
2015,KAISER FOUNDATION HOSPITAL - ANTIOCH,CONTRA COSTA,BASIC,ED_Admit,4160
2015,KAISER FOUNDATION HOSPITAL - ANTIOCH,CONTRA COSTA,BASIC,ED_Visit,49341
2016,KAISER FOUNDATION HOSPITAL - ANTIOCH,CONTRA COSTA,BASIC,ED_Admit,3803
2016,KAISER FOUNDATION HOSPITAL - ANTIOCH,CONTRA COSTA,BASIC,ED_Visit,52713
2017,KAISER FOUNDATION HOSPITAL - ANTIOCH,CONTRA COSTA,BASIC,ED_Admit,3954
2017,KAISER FOUNDATION HOSPITAL - ANTIOCH,CONTRA COSTA,BASIC,ED_Visit,56414
2018,KAISER FOUNDATION HOSPITAL - ANTIOCH,CONTRA COSTA,BASIC,ED_Admit,4020
2018,KAISER FOUNDATION HOSPITAL - ANTIOCH,CONTRA COSTA,BASIC,ED_Visit,58639
2019,KAISER FOUNDATION HOSPITAL - ANTIOCH,CONTRA COSTA,BASIC,ED_Admit,4076
2019,KAISER FOUNDATION HOSPITAL - ANTIOCH,CONTRA COSTA,BASIC,ED_Visit,62556
2020,KAISER FOUNDATION HOSPITAL - ANTIOCH,CONTRA COSTA,BASIC,ED_Admit,4667
2020,KAISER FOUNDATION HOSPITAL - ANTIOCH,CONTRA COSTA,BASIC,ED_Visit,48590
2021,KAISER FOUNDATION HOSPITAL - ANTIOCH,CONTRA COSTA,BASIC,ED_Admit,5540
2021,KAISER FOUNDATION HOSPITAL - ANTIOCH,CONTRA COSTA,BASIC,ED_Visit,57989
